date,item_id,movement_type,qty,doc_ref
2025-05-14,MRO-0088,ISSUE,-1,WO-45267
2025-05-15,MRO-0088,ISSUE,-1,WO-83988
2025-05-17,MRO-0088,ISSUE,-2,WO-83941
2025-05-17,MRO-0088,ISSUE,-1,WO-58456
2025-05-21,MRO-0088,ISSUE,-1,WO-79036
2025-05-26,MRO-0088,ISSUE,-3,WO-14237
2025-05-31,MRO-0088,ISSUE,-1,WO-49292
2025-06-01,MRO-0088,ISSUE,-1,WO-23543
2025-06-19,MRO-0088,ISSUE,-1,WO-30149
2025-06-22,MRO-0088,ISSUE,-1,WO-97107
2025-06-23,MRO-0088,ISSUE,-2,WO-99664
2025-06-29,MRO-0088,ISSUE,-1,WO-96622
2025-07-06,MRO-0088,ISSUE,-2,WO-77969
2025-07-12,MRO-0088,ISSUE,-2,WO-28098
2025-07-15,MRO-0088,ISSUE,-1,WO-58609
2025-07-19,MRO-0088,ISSUE,-1,WO-18685
2025-07-20,MRO-0088,RECEIPT,13,PO-70845
2025-07-25,MRO-0088,ISSUE,-1,WO-77291
2025-07-26,MRO-0088,ISSUE,-2,WO-22521
2025-07-30,MRO-0088,ISSUE,-5,WO-48862
2025-08-02,MRO-0088,RECEIPT,8,PO-21036
2025-08-09,MRO-0088,ISSUE,-2,WO-26122
2025-08-18,MRO-0088,ISSUE,-1,WO-38542
2025-08-21,MRO-0088,ISSUE,-2,WO-82260
2025-08-23,MRO-0088,ISSUE,-2,WO-43357
2025-09-01,MRO-0088,ISSUE,-1,WO-53092
2025-09-04,MRO-0088,ISSUE,-2,WO-97337
2025-09-06,MRO-0088,ISSUE,-1,WO-80110
2025-09-09,MRO-0088,ISSUE,-1,WO-76286
2025-09-11,MRO-0088,ISSUE,-1,WO-65292
2025-09-14,MRO-0088,ISSUE,-1,WO-39257
2025-09-15,MRO-0088,RECEIPT,8,PO-74260
2025-09-19,MRO-0088,ISSUE,-1,WO-77173
2025-09-20,MRO-0088,ISSUE,-2,WO-18350
2025-09-26,MRO-0088,ISSUE,-3,WO-79653
2025-09-26,MRO-0088,ISSUE,-1,WO-63513
2025-09-29,MRO-0088,ISSUE,-1,WO-34594
2025-09-30,MRO-0088,ISSUE,-1,WO-86784
2025-10-03,MRO-0088,ISSUE,-1,WO-89475
2025-10-04,MRO-0088,ISSUE,-1,WO-65094
2025-10-05,MRO-0088,ISSUE,-2,WO-59205
2025-10-08,MRO-0088,ISSUE,-1,WO-77622
2025-10-11,MRO-0088,ISSUE,-1,WO-68319
2025-10-20,MRO-0088,ISSUE,-5,WO-23544
2025-10-23,MRO-0088,ISSUE,-1,WO-15652
2025-10-29,MRO-0088,ISSUE,-2,WO-29495
2025-11-01,MRO-0088,ISSUE,-1,WO-81544
2025-11-03,MRO-0088,ISSUE,-1,WO-26006
2025-11-09,MRO-0088,ISSUE,-1,WO-43172
2025-11-09,MRO-0088,ISSUE,-1,WO-90872
2025-11-15,MRO-0088,ISSUE,-1,WO-98828
2025-11-19,MRO-0088,RECEIPT,5,PO-75000
2025-11-20,MRO-0088,RECEIPT,5,PO-49507
2025-11-22,MRO-0088,ISSUE,-2,WO-74769
2025-01-01,MRO-0089,OPENING,5,OPEN
2025-01-17,MRO-0089,ISSUE,-1,WO-77828
2025-01-17,MRO-0089,RECEIPT,10,PO-28687
2025-02-07,MRO-0089,ISSUE,-3,WO-85323
2025-02-27,MRO-0089,ISSUE,-1,WO-98018
2025-03-17,MRO-0089,RECEIPT,5,PO-48693
2025-03-18,MRO-0089,RECEIPT,13,PO-50091
2025-03-23,MRO-0089,ISSUE,-1,WO-15840
2025-04-19,MRO-0089,ISSUE,-1,WO-52617
2025-04-22,MRO-0089,ISSUE,-1,WO-41390
2025-05-26,MRO-0089,RECEIPT,8,PO-68395
2025-06-04,MRO-0089,ISSUE,-1,WO-22310
2025-06-15,MRO-0089,ISSUE,-2,WO-64981
2025-06-22,MRO-0089,ISSUE,-1,WO-97693
2025-07-09,MRO-0089,ISSUE,-2,WO-19854
2025-07-16,MRO-0089,ISSUE,-1,WO-94891
2025-07-31,MRO-0089,ISSUE,-1,WO-69675
2025-08-07,MRO-0089,ISSUE,-1,WO-83468
2025-08-08,MRO-0089,ISSUE,-1,WO-48965
2025-08-11,MRO-0089,RECEIPT,13,PO-10453
2025-08-14,MRO-0089,ISSUE,-2,WO-65822
2025-08-31,MRO-0089,ISSUE,-2,WO-43730
2025-09-18,MRO-0089,ISSUE,-1,WO-20105
2025-09-23,MRO-0089,ISSUE,-2,WO-47462
2025-09-30,MRO-0089,ISSUE,-1,WO-28755
2025-10-17,MRO-0089,RECEIPT,21,PO-30135
2025-11-16,MRO-0089,ISSUE,-1,WO-48405
2025-11-26,MRO-0089,RECEIPT,13,PO-66154
2025-11-30,MRO-0089,ISSUE,-3,WO-57993
2025-01-01,MRO-0090,OPENING,8,OPEN
2025-01-03,MRO-0090,ISSUE,-1,WO-21207
2025-01-13,MRO-0090,ISSUE,-3,WO-13795
2025-02-19,MRO-0090,ISSUE,-2,WO-55749
2025-02-19,MRO-0090,RECEIPT,21,PO-18602
2025-03-19,MRO-0090,ISSUE,-1,WO-94349
2025-03-30,MRO-0090,ISSUE,-1,WO-43904
2025-04-24,MRO-0090,ISSUE,-2,WO-74856
2025-04-29,MRO-0090,RECEIPT,21,PO-72587
2025-05-12,MRO-0090,ISSUE,-1,WO-87765
2025-05-16,MRO-0090,ISSUE,-1,WO-86802
2025-06-22,MRO-0090,ISSUE,-2,WO-62549
2025-06-30,MRO-0090,ISSUE,-1,WO-71073
2025-06-30,MRO-0090,RECEIPT,8,PO-54706
2025-07-03,MRO-0090,ISSUE,-1,WO-30702
2025-07-06,MRO-0090,ISSUE,-1,WO-83224
2025-07-06,MRO-0090,ISSUE,-1,WO-78779
2025-07-19,MRO-0090,ISSUE,-2,WO-96688
2025-08-07,MRO-0090,ISSUE,-2,WO-70527
2025-08-16,MRO-0090,ISSUE,-1,WO-88919
2025-08-26,MRO-0090,ISSUE,-1,WO-54315
2025-09-04,MRO-0090,RECEIPT,8,PO-48490
2025-09-05,MRO-0090,ISSUE,-5,WO-66329
2025-09-24,MRO-0090,ISSUE,-3,WO-84394
2025-09-27,MRO-0090,RECEIPT,13,PO-28378
2025-10-15,MRO-0090,ISSUE,-2,WO-11113
2025-10-27,MRO-0090,RECEIPT,10,PO-38938
2025-11-19,MRO-0090,RECEIPT,10,PO-43836
2025-01-01,MRO-0091,OPENING,2,OPEN
2025-01-05,MRO-0091,ISSUE,-1,WO-55308
2025-01-07,MRO-0091,ISSUE,-3,WO-27692
2025-01-13,MRO-0091,ISSUE,-1,WO-93315
2025-01-15,MRO-0091,ISSUE,-1,WO-32433
2025-01-27,MRO-0091,ISSUE,-3,WO-39527
2025-01-30,MRO-0091,RECEIPT,8,PO-91044
2025-02-01,MRO-0091,ISSUE,-1,WO-18786
2025-02-13,MRO-0091,RECEIPT,10,PO-19171
2025-02-16,MRO-0091,ISSUE,-1,WO-30444
2025-02-21,MRO-0091,ISSUE,-1,WO-49043
2025-02-25,MRO-0091,ISSUE,-2,WO-87233
2025-02-27,MRO-0091,ISSUE,-2,WO-42540
2025-03-02,MRO-0091,ISSUE,-2,WO-34127
2025-03-07,MRO-0091,ISSUE,-1,WO-64388
2025-03-07,MRO-0091,ISSUE,-1,WO-19029
2025-03-16,MRO-0091,ISSUE,-1,WO-77488
2025-03-23,MRO-0091,RECEIPT,13,PO-91184
2025-03-24,MRO-0091,ISSUE,-1,WO-53189
2025-03-24,MRO-0091,ISSUE,-1,WO-97927
2025-03-29,MRO-0091,ISSUE,-1,WO-32796
2025-03-30,MRO-0091,ISSUE,-1,WO-50221
2025-04-03,MRO-0091,ISSUE,-1,WO-75068
2025-04-10,MRO-0091,ISSUE,-2,WO-92691
2025-04-10,MRO-0091,ISSUE,-1,WO-18163
2025-04-15,MRO-0091,ISSUE,-1,WO-50993
2025-04-29,MRO-0091,ISSUE,-1,WO-76621
2025-05-09,MRO-0091,ISSUE,-1,WO-46432
2025-05-09,MRO-0091,ISSUE,-2,WO-19636
2025-05-15,MRO-0091,ISSUE,-2,WO-97838
2025-05-26,MRO-0091,ISSUE,-3,WO-97308
2025-05-31,MRO-0091,ISSUE,-1,WO-81754
2025-06-02,MRO-0091,ISSUE,-2,WO-11643
2025-06-09,MRO-0091,ISSUE,-1,WO-60759
2025-06-10,MRO-0091,ISSUE,-1,WO-91047
2025-06-12,MRO-0091,ISSUE,-1,WO-52263
2025-06-12,MRO-0091,ISSUE,-1,WO-17760
2025-06-14,MRO-0091,ISSUE,-1,WO-83265
2025-06-16,MRO-0091,ISSUE,-1,WO-96992
2025-06-17,MRO-0091,ISSUE,-1,WO-42150
2025-06-26,MRO-0091,ISSUE,-2,WO-22792
2025-06-26,MRO-0091,ISSUE,-1,WO-95119
2025-06-27,MRO-0091,ISSUE,-3,WO-55554
2025-06-27,MRO-0091,RECEIPT,10,PO-41147
2025-06-30,MRO-0091,ISSUE,-1,WO-12351
2025-06-30,MRO-0091,ISSUE,-2,WO-74345
2025-07-05,MRO-0091,ISSUE,-1,WO-12775
2025-07-09,MRO-0091,ISSUE,-1,WO-87020
2025-07-11,MRO-0091,ISSUE,-2,WO-24358
2025-07-15,MRO-0091,ISSUE,-2,WO-32532
2025-07-18,MRO-0091,ISSUE,-1,WO-84830
2025-07-27,MRO-0091,ISSUE,-1,WO-37669
2025-08-08,MRO-0091,ISSUE,-2,WO-39430
2025-08-12,MRO-0091,ISSUE,-2,WO-83856
2025-08-17,MRO-0091,ISSUE,-2,WO-98617
2025-08-20,MRO-0091,ISSUE,-2,WO-37092
2025-08-25,MRO-0091,RECEIPT,5,PO-20663
2025-09-05,MRO-0091,ISSUE,-1,WO-98159
2025-09-07,MRO-0091,ISSUE,-1,WO-63310
2025-09-12,MRO-0091,ISSUE,-1,WO-50908
2025-09-19,MRO-0091,ISSUE,-1,WO-66832
2025-10-05,MRO-0091,ISSUE,-1,WO-80486
2025-10-06,MRO-0091,ISSUE,-2,WO-96302
2025-10-09,MRO-0091,ISSUE,-3,WO-98775
2025-10-10,MRO-0091,ISSUE,-1,WO-81410
2025-10-11,MRO-0091,ISSUE,-2,WO-89662
2025-10-15,MRO-0091,ISSUE,-1,WO-74892
2025-10-17,MRO-0091,ISSUE,-1,WO-87933
2025-10-17,MRO-0091,ISSUE,-1,WO-47797
2025-10-20,MRO-0091,ISSUE,-2,WO-18359
2025-10-23,MRO-0091,ISSUE,-1,WO-17736
2025-10-24,MRO-0091,RECEIPT,8,PO-86040
2025-10-30,MRO-0091,ISSUE,-1,WO-28001
2025-11-10,MRO-0091,ISSUE,-2,WO-37439
2025-11-11,MRO-0091,ISSUE,-1,WO-18646
2025-11-13,MRO-0091,ISSUE,-1,WO-68704
2025-11-17,MRO-0091,RECEIPT,8,PO-94241
2025-11-18,MRO-0091,ISSUE,-1,WO-34040
2025-11-20,MRO-0091,ISSUE,-1,WO-91805
2025-11-23,MRO-0091,ISSUE,-2,WO-71074
2025-11-27,MRO-0091,ISSUE,-2,WO-31341
2025-11-30,MRO-0091,ISSUE,-2,WO-12265
2025-01-01,MRO-0092,OPENING,2,OPEN
2025-01-05,MRO-0092,ISSUE,-1,WO-84241
2025-01-27,MRO-0092,ISSUE,-1,WO-54401
2025-02-17,MRO-0092,RECEIPT,5,PO-97549
2025-03-18,MRO-0092,ISSUE,-1,WO-16592
2025-03-25,MRO-0092,ISSUE,-1,WO-99767
2025-04-16,MRO-0092,ISSUE,-2,WO-90641
2025-04-16,MRO-0092,RECEIPT,10,PO-82369
2025-04-17,MRO-0092,ISSUE,-1,WO-41154
2025-04-23,MRO-0092,ISSUE,-1,WO-26439
2025-05-10,MRO-0092,RECEIPT,10,PO-64192
2025-05-20,MRO-0092,ISSUE,-1,WO-11677
2025-05-21,MRO-0092,ISSUE,-1,WO-56178
2025-05-30,MRO-0092,ISSUE,-1,WO-82098
2025-05-30,MRO-0092,ISSUE,-1,WO-69441
2025-06-02,MRO-0092,ISSUE,-1,WO-38075
2025-06-17,MRO-0092,ISSUE,-1,WO-17359
2025-07-26,MRO-0092,RECEIPT,5,PO-44803
2025-08-07,MRO-0092,ISSUE,-2,WO-56462
2025-08-14,MRO-0092,ISSUE,-1,WO-38019
2025-09-09,MRO-0092,ISSUE,-1,WO-82103
2025-09-28,MRO-0092,ISSUE,-2,WO-41546
2025-10-25,MRO-0092,ISSUE,-1,WO-36351
2025-10-29,MRO-0092,ISSUE,-1,WO-10653
2025-10-30,MRO-0092,ISSUE,-1,WO-50620
2025-10-30,MRO-0092,RECEIPT,10,PO-46521
2025-10-31,MRO-0092,RECEIPT,8,PO-45713
2025-11-06,MRO-0092,RECEIPT,8,PO-97896
2025-11-10,MRO-0092,ISSUE,-1,WO-64827
2025-11-10,MRO-0092,ISSUE,-1,WO-71498
2025-01-01,MRO-0093,OPENING,3,OPEN
2025-01-12,MRO-0093,RECEIPT,13,PO-64714
2025-01-22,MRO-0093,RECEIPT,10,PO-88552
2025-02-02,MRO-0093,ISSUE,-2,WO-65034
2025-02-11,MRO-0093,ISSUE,-3,WO-54878
2025-02-19,MRO-0093,ISSUE,-1,WO-54297
2025-02-25,MRO-0093,ISSUE,-1,WO-16020
2025-03-12,MRO-0093,ISSUE,-2,WO-54172
2025-03-15,MRO-0093,ISSUE,-5,WO-23416
2025-03-18,MRO-0093,ISSUE,-1,WO-92237
2025-03-25,MRO-0093,RECEIPT,21,PO-80839
2025-03-26,MRO-0093,ISSUE,-1,WO-87881
2025-04-10,MRO-0093,ISSUE,-5,WO-45258
2025-04-12,MRO-0093,ISSUE,-2,WO-52878
2025-04-23,MRO-0093,ISSUE,-2,WO-52320
2025-04-27,MRO-0093,ISSUE,-1,WO-13989
2025-05-12,MRO-0093,ISSUE,-2,WO-89827
2025-05-20,MRO-0093,ISSUE,-1,WO-90254
2025-06-01,MRO-0093,ISSUE,-1,WO-11919
2025-06-05,MRO-0093,RECEIPT,10,PO-67515
2025-06-06,MRO-0093,ISSUE,-1,WO-57003
2025-06-10,MRO-0093,ISSUE,-1,WO-82647
2025-07-06,MRO-0093,RECEIPT,5,PO-20432
2025-07-14,MRO-0093,ISSUE,-2,WO-66445
2025-07-20,MRO-0093,ISSUE,-1,WO-46423
2025-07-21,MRO-0093,ISSUE,-1,WO-70495
2025-07-30,MRO-0093,ISSUE,-1,WO-60066
2025-07-31,MRO-0093,ISSUE,-1,WO-48518
2025-08-16,MRO-0093,ISSUE,-1,WO-33236
2025-08-17,MRO-0093,RECEIPT,10,PO-52936
2025-08-20,MRO-0093,ISSUE,-2,WO-21411
2025-08-24,MRO-0093,ISSUE,-1,WO-49376
2025-08-25,MRO-0093,ISSUE,-1,WO-45431
2025-08-27,MRO-0093,ISSUE,-1,WO-53378
2025-08-28,MRO-0093,ISSUE,-1,WO-53476
2025-08-31,MRO-0093,ISSUE,-1,WO-91500
2025-09-09,MRO-0093,ISSUE,-2,WO-62418
2025-09-23,MRO-0093,ISSUE,-2,WO-59455
2025-09-27,MRO-0093,ISSUE,-1,WO-59003
2025-10-05,MRO-0093,ISSUE,-1,WO-92061
2025-10-21,MRO-0093,ISSUE,-2,WO-18482
2025-11-01,MRO-0093,RECEIPT,13,PO-26529
2025-11-22,MRO-0093,ISSUE,-1,WO-16739
2025-11-25,MRO-0093,ISSUE,-2,WO-99504
2025-01-01,MRO-0094,OPENING,8,OPEN
2025-01-11,MRO-0094,ISSUE,-1,WO-51912
2025-01-18,MRO-0094,RECEIPT,10,PO-82248
2025-01-23,MRO-0094,ISSUE,-1,WO-79642
2025-02-09,MRO-0094,ISSUE,-1,WO-49164
2025-03-06,MRO-0094,ISSUE,-1,WO-12764
2025-03-15,MRO-0094,RECEIPT,13,PO-66805
2025-03-16,MRO-0094,ISSUE,-2,WO-96869
2025-03-22,MRO-0094,RECEIPT,10,PO-21440
2025-04-22,MRO-0094,ISSUE,-1,WO-16707
2025-05-24,MRO-0094,ISSUE,-3,WO-87257
2025-05-26,MRO-0094,ISSUE,-2,WO-68689
2025-06-05,MRO-0094,ISSUE,-5,WO-55520
2025-06-06,MRO-0094,RECEIPT,21,PO-33227
2025-06-25,MRO-0094,ISSUE,-3,WO-49883
2025-06-28,MRO-0094,ISSUE,-1,WO-40358
2025-07-12,MRO-0094,RECEIPT,21,PO-11643
2025-08-04,MRO-0094,ISSUE,-2,WO-36533
2025-08-28,MRO-0094,ISSUE,-2,WO-16042
2025-09-03,MRO-0094,ISSUE,-1,WO-59761
2025-09-04,MRO-0094,ISSUE,-2,WO-20281
2025-09-09,MRO-0094,RECEIPT,5,PO-55240
2025-10-18,MRO-0094,ISSUE,-1,WO-79671
2025-10-18,MRO-0094,ISSUE,-2,WO-77319
2025-11-05,MRO-0094,ISSUE,-1,WO-63298
2025-11-06,MRO-0094,RECEIPT,5,PO-85515
2025-11-12,MRO-0094,ISSUE,-1,WO-15310
2025-01-01,MRO-0095,ISSUE,-1,WO-22029
2025-01-01,MRO-0095,OPENING,1,OPEN
2025-01-09,MRO-0095,RECEIPT,13,PO-54994
2025-01-18,MRO-0095,RECEIPT,10,PO-74696
2025-01-21,MRO-0095,ISSUE,-2,WO-46200
2025-01-24,MRO-0095,RECEIPT,8,PO-30349
2025-02-11,MRO-0095,ISSUE,-1,WO-62008
2025-02-15,MRO-0095,RECEIPT,8,PO-72131
2025-02-19,MRO-0095,ISSUE,-2,WO-28923
2025-02-25,MRO-0095,ISSUE,-1,WO-55846
2025-02-28,MRO-0095,ISSUE,-1,WO-77341
2025-03-01,MRO-0095,ISSUE,-1,WO-25083
2025-03-07,MRO-0095,ISSUE,-2,WO-14709
2025-03-09,MRO-0095,ISSUE,-2,WO-47835
2025-03-14,MRO-0095,ISSUE,-1,WO-17793
2025-03-26,MRO-0095,ISSUE,-2,WO-59461
2025-03-27,MRO-0095,ISSUE,-1,WO-32862
2025-03-28,MRO-0095,ISSUE,-1,WO-55894
2025-03-28,MRO-0095,ISSUE,-1,WO-92733
2025-04-06,MRO-0095,ISSUE,-1,WO-77173
2025-04-11,MRO-0095,ISSUE,-2,WO-31364
2025-04-11,MRO-0095,ISSUE,-1,WO-60229
2025-04-23,MRO-0095,ISSUE,-1,WO-98514
2025-04-24,MRO-0095,ISSUE,-2,WO-89361
2025-05-01,MRO-0095,ISSUE,-1,WO-28326
2025-05-01,MRO-0095,ISSUE,-2,WO-37041
2025-05-06,MRO-0095,ISSUE,-1,WO-69244
2025-05-11,MRO-0095,ISSUE,-1,WO-14528
2025-05-15,MRO-0095,ISSUE,-2,WO-78706
2025-05-19,MRO-0095,ISSUE,-1,WO-24897
2025-06-06,MRO-0095,ISSUE,-1,WO-66833
2025-06-06,MRO-0095,ISSUE,-2,WO-80064
2025-06-08,MRO-0095,ISSUE,-1,WO-23258
2025-06-10,MRO-0095,ISSUE,-2,WO-84941
2025-07-05,MRO-0095,ISSUE,-1,WO-18840
2025-07-07,MRO-0095,ISSUE,-1,WO-61804
2025-07-20,MRO-0095,ISSUE,-2,WO-87388
2025-07-26,MRO-0095,ISSUE,-3,WO-92570
2025-08-02,MRO-0095,ISSUE,-2,WO-97432
2025-08-03,MRO-0095,ISSUE,-1,WO-33449
2025-08-11,MRO-0095,ISSUE,-1,WO-21154
2025-08-16,MRO-0095,ISSUE,-2,WO-80541
2025-08-16,MRO-0095,ISSUE,-1,WO-90852
2025-08-18,MRO-0095,ISSUE,-1,WO-63453
2025-08-18,MRO-0095,RECEIPT,13,PO-12968
2025-08-22,MRO-0095,ISSUE,-1,WO-75615
2025-08-23,MRO-0095,ISSUE,-2,WO-60392
2025-08-24,MRO-0095,ISSUE,-2,WO-48122
2025-08-26,MRO-0095,ISSUE,-1,WO-97617
2025-09-06,MRO-0095,ISSUE,-1,WO-75028
2025-09-08,MRO-0095,ISSUE,-1,WO-39526
2025-09-14,MRO-0095,ISSUE,-1,WO-48516
2025-09-18,MRO-0095,ISSUE,-1,WO-82623
2025-09-24,MRO-0095,ISSUE,-1,WO-68645
2025-09-28,MRO-0095,ISSUE,-1,WO-61195
2025-10-02,MRO-0095,ISSUE,-2,WO-97002
2025-10-13,MRO-0095,ISSUE,-1,WO-24685
2025-10-13,MRO-0095,ISSUE,-1,WO-40960
2025-10-14,MRO-0095,ISSUE,-1,WO-60761
2025-10-17,MRO-0095,ISSUE,-2,WO-60356
2025-10-20,MRO-0095,RECEIPT,5,PO-69910
2025-10-26,MRO-0095,ISSUE,-5,WO-83953
2025-10-27,MRO-0095,ISSUE,-1,WO-21428
2025-10-31,MRO-0095,ISSUE,-1,WO-43105
2025-11-02,MRO-0095,ISSUE,-1,WO-48381
2025-11-06,MRO-0095,ISSUE,-2,WO-18001
2025-11-06,MRO-0095,ISSUE,-1,WO-74048
2025-11-09,MRO-0095,ISSUE,-1,WO-27024
2025-11-09,MRO-0095,ISSUE,-1,WO-51880
2025-11-13,MRO-0095,ISSUE,-1,WO-93371
2025-11-15,MRO-0095,ISSUE,-1,WO-59090
2025-11-16,MRO-0095,ISSUE,-1,WO-55443
2025-11-20,MRO-0095,ISSUE,-1,WO-88082
2025-11-22,MRO-0095,ISSUE,-1,WO-21247
2025-11-23,MRO-0095,ISSUE,-1,WO-14498
2025-11-29,MRO-0095,RECEIPT,10,PO-98860
2025-01-01,MRO-0096,ISSUE,-1,WO-69153
2025-01-01,MRO-0096,OPENING,2,OPEN
2025-01-05,MRO-0096,ISSUE,-1,WO-68586
2025-01-07,MRO-0096,ISSUE,-3,WO-78093
2025-01-08,MRO-0096,ISSUE,-1,WO-77747
2025-01-13,MRO-0096,ISSUE,-1,WO-91182
2025-01-21,MRO-0096,ISSUE,-2,WO-48072
2025-01-23,MRO-0096,ISSUE,-1,WO-86490
2025-01-29,MRO-0096,ISSUE,-1,WO-76271
2025-02-11,MRO-0096,ISSUE,-1,WO-28990
2025-03-02,MRO-0096,ISSUE,-1,WO-64608
2025-03-03,MRO-0096,ISSUE,-1,WO-77459
2025-03-07,MRO-0096,ISSUE,-1,WO-56120
2025-03-10,MRO-0096,ISSUE,-1,WO-90201
2025-03-10,MRO-0096,ISSUE,-2,WO-46455
2025-03-19,MRO-0096,ISSUE,-1,WO-79009
2025-03-26,MRO-0096,ISSUE,-1,WO-44143
2025-04-02,MRO-0096,ISSUE,-1,WO-22135
2025-04-07,MRO-0096,RECEIPT,8,PO-45135
2025-04-10,MRO-0096,ISSUE,-1,WO-57120
2025-04-21,MRO-0096,ISSUE,-1,WO-52885
2025-04-22,MRO-0096,ISSUE,-1,WO-35601
2025-04-24,MRO-0096,RECEIPT,8,PO-81400
2025-04-27,MRO-0096,ISSUE,-1,WO-66839
2025-04-27,MRO-0096,ISSUE,-2,WO-73615
2025-04-30,MRO-0096,ISSUE,-2,WO-54030
2025-05-08,MRO-0096,ISSUE,-1,WO-78504
2025-05-15,MRO-0096,ISSUE,-2,WO-59777
2025-05-15,MRO-0096,ISSUE,-2,WO-58807
2025-06-03,MRO-0096,ISSUE,-1,WO-18408
2025-06-09,MRO-0096,ISSUE,-1,WO-60175
2025-06-10,MRO-0096,ISSUE,-2,WO-98802
2025-06-11,MRO-0096,ISSUE,-3,WO-56802
2025-06-16,MRO-0096,RECEIPT,21,PO-92692
2025-06-19,MRO-0096,ISSUE,-1,WO-92621
2025-06-20,MRO-0096,ISSUE,-1,WO-23599
2025-06-20,MRO-0096,ISSUE,-2,WO-29077
2025-06-30,MRO-0096,ISSUE,-2,WO-93025
2025-07-06,MRO-0096,ISSUE,-1,WO-86611
2025-07-10,MRO-0096,ISSUE,-1,WO-39199
2025-07-12,MRO-0096,ISSUE,-1,WO-64116
2025-07-13,MRO-0096,ISSUE,-1,WO-25049
2025-07-17,MRO-0096,ISSUE,-2,WO-52808
2025-07-20,MRO-0096,ISSUE,-1,WO-85960
2025-07-23,MRO-0096,ISSUE,-1,WO-74303
2025-07-24,MRO-0096,ISSUE,-1,WO-80753
2025-07-25,MRO-0096,RECEIPT,5,PO-51816
2025-07-27,MRO-0096,ISSUE,-2,WO-44738
2025-07-27,MRO-0096,ISSUE,-1,WO-71407
2025-08-08,MRO-0096,RECEIPT,10,PO-93423
2025-08-12,MRO-0096,ISSUE,-1,WO-84097
2025-08-13,MRO-0096,ISSUE,-1,WO-95347
2025-08-20,MRO-0096,ISSUE,-1,WO-75269
2025-08-20,MRO-0096,ISSUE,-1,WO-86432
2025-08-22,MRO-0096,ISSUE,-2,WO-44061
2025-08-25,MRO-0096,ISSUE,-1,WO-37077
2025-08-30,MRO-0096,ISSUE,-1,WO-85102
2025-09-01,MRO-0096,ISSUE,-2,WO-47353
2025-09-04,MRO-0096,ISSUE,-2,WO-16383
2025-09-08,MRO-0096,RECEIPT,8,PO-51672
2025-09-15,MRO-0096,ISSUE,-5,WO-77090
2025-09-19,MRO-0096,ISSUE,-1,WO-69842
2025-09-20,MRO-0096,ISSUE,-1,WO-47721
2025-09-21,MRO-0096,ISSUE,-1,WO-81280
2025-09-24,MRO-0096,ISSUE,-2,WO-25246
2025-10-07,MRO-0096,ISSUE,-1,WO-38873
2025-10-13,MRO-0096,ISSUE,-2,WO-51572
2025-10-13,MRO-0096,ISSUE,-2,WO-46218
2025-10-15,MRO-0096,ISSUE,-1,WO-91072
2025-10-20,MRO-0096,ISSUE,-1,WO-51402
2025-10-24,MRO-0096,ISSUE,-1,WO-21471
2025-11-05,MRO-0096,ISSUE,-2,WO-44453
2025-11-08,MRO-0096,ISSUE,-1,WO-32602
2025-11-15,MRO-0096,ISSUE,-1,WO-35740
2025-11-15,MRO-0096,ISSUE,-3,WO-21940
2025-11-17,MRO-0096,RECEIPT,5,PO-42650
2025-01-01,MRO-0097,OPENING,5,OPEN
2025-01-16,MRO-0097,ISSUE,-1,WO-79983
2025-01-16,MRO-0097,RECEIPT,5,PO-30616
2025-01-19,MRO-0097,ISSUE,-1,WO-68369
2025-01-20,MRO-0097,ISSUE,-2,WO-80798
2025-01-20,MRO-0097,RECEIPT,8,PO-11344
2025-01-24,MRO-0097,ISSUE,-2,WO-84534
2025-02-21,MRO-0097,ISSUE,-1,WO-50422
2025-02-24,MRO-0097,ISSUE,-2,WO-98968
2025-02-26,MRO-0097,ISSUE,-1,WO-25017
2025-03-09,MRO-0097,ISSUE,-1,WO-73623
2025-03-16,MRO-0097,ISSUE,-1,WO-46465
2025-03-27,MRO-0097,RECEIPT,13,PO-47129
2025-04-03,MRO-0097,RECEIPT,10,PO-38131
2025-04-15,MRO-0097,ISSUE,-2,WO-82921
2025-04-21,MRO-0097,ISSUE,-3,WO-41300
2025-04-23,MRO-0097,ISSUE,-2,WO-54066
2025-05-04,MRO-0097,ISSUE,-2,WO-89297
2025-05-19,MRO-0097,ISSUE,-1,WO-60089
2025-05-23,MRO-0097,ISSUE,-1,WO-92777
2025-05-28,MRO-0097,ISSUE,-1,WO-47599
2025-06-06,MRO-0097,ISSUE,-1,WO-33419
2025-06-07,MRO-0097,ISSUE,-1,WO-34951
2025-06-08,MRO-0097,ISSUE,-1,WO-97988
2025-06-14,MRO-0097,ISSUE,-1,WO-65566
2025-06-14,MRO-0097,RECEIPT,10,PO-72871
2025-06-16,MRO-0097,ISSUE,-1,WO-22896
2025-06-23,MRO-0097,ISSUE,-1,WO-63542
2025-06-24,MRO-0097,ISSUE,-2,WO-92775
2025-07-05,MRO-0097,ISSUE,-3,WO-70006
2025-07-16,MRO-0097,ISSUE,-1,WO-23057
2025-07-25,MRO-0097,ISSUE,-1,WO-10324
2025-07-31,MRO-0097,ISSUE,-2,WO-75845
2025-08-09,MRO-0097,ISSUE,-2,WO-97711
2025-08-10,MRO-0097,RECEIPT,21,PO-84109
2025-08-19,MRO-0097,ISSUE,-2,WO-62030
2025-08-22,MRO-0097,ISSUE,-1,WO-67051
